data_hora,medicamento,preco_maximo,localizacao,farmacia,titulo,preco,preco_numero,categoria_preco,alerta,relevante,link
2026-06-11 09:07:35,dipirona,30,Centro Manaus,Drogasil,Dipirona Monoidratada 1g 10 Comprimidos Medley Genérico,"R$ 7,93",7.93,baixo,SIM,1,https://www.drogasil.com.br/dipirona-monoidratada-1g-medley-genericos-10-comprimidos.html?origin=search
2026-06-11 09:07:35,dipirona,30,Centro Manaus,Drogasil,Dipirona Sodica,"R$ 7,93",7.93,baixo,SIM,1,https://www.drogasil.com.br/dipirona-monoidratada-1g-medley-genericos-10-comprimidos.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Bwell Dipbe Dipirona Monoidratada 500mg/ml Solução Gotas 10ml,"R$ 9,59",9.59,baixo,SIM,1,https://www.drogasil.com.br/bwell-dipirona-monoidratada-500mg-10ml-1344194.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Dipirona Monoidratada Bwell 500mg 20ml,"R$ 5,99",5.99,baixo,SIM,1,https://www.drogasil.com.br/bwell-dipirona-monoidratada-500mg-20ml-1344286.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Dipirona Monoidratada 500mg 10 comprimidos EMS Genérico,"R$ 5,99",5.99,baixo,SIM,1,https://www.drogasil.com.br/dipirona-sodica-ems-gen-500mg-1x10-comprimidos.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Dipirona Sodica,"R$ 7,93",7.93,baixo,SIM,1,https://www.drogasil.com.br/dipirona-sodica-ems-gen-500mg-1x10-comprimidos.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Dipirona Monoidratada 1g 10 comprimidos Cimed Genérico,"R$ 4,99",4.99,baixo,SIM,1,https://www.drogasil.com.br/dipirona-genericos-1g-com-10-comprimidos.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Dipirona Sodica,"R$ 7,93",7.93,baixo,SIM,1,https://www.drogasil.com.br/dipirona-genericos-1g-com-10-comprimidos.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Maxalgina Dipirona Sódica 500mg/ml Solução Gotas 20ml,"R$ 6,37",6.37,baixo,SIM,1,https://www.drogasil.com.br/maxalgina-20ml.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Dipirona Monoidratada 500mg 10 comprimidos Prati Donaduzzi Genérico,"R$ 4,99",4.99,baixo,SIM,1,https://www.drogasil.com.br/dipirona-monoidratada-500mg-prati-genericos-10-comprimidos.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Dipirona Sodica,"R$ 7,93",7.93,baixo,SIM,1,https://www.drogasil.com.br/dipirona-monoidratada-500mg-prati-genericos-10-comprimidos.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Dipirona Monoidratada 500mg 30 Comprimidos Medley Genérico,"R$ 14,99",14.99,baixo,SIM,1,https://www.drogasil.com.br/dipirona-sodica-500mg-medley-generico-30-comprimidos.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Dipirona Sodica,"R$ 7,93",7.93,baixo,SIM,1,https://www.drogasil.com.br/dipirona-sodica-500mg-medley-generico-30-comprimidos.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Maxalgina Dipirona Monoidratada 1g 10 comprimidos,"R$ 9,14",9.14,baixo,SIM,1,https://www.drogasil.com.br/maxalgina-1g-com-10-comprimidos.html?origin=search
2026-06-11 09:07:36,dipirona,30,Centro Manaus,Drogasil,Dipirona Monoidratada 500mg/ml Solução Gotas 10ml EMS Genérico,"R$ 17,89",17.89,baixo,SIM,1,https://www.drogasil.com.br/dipirona-sodica-500-mg-solucao-ems-generico-10-ml.html?origin=search
2026-06-11 09:08:13,dipirona,30,Centro Manaus,Droga Raia,Bwell Dipbe Dipirona Monoidratada 500mg/ml Solução Gotas 10ml,"R$ 9,59",9.59,baixo,SIM,1,https://www.drogaraia.com.br/bwell-dipirona-monoidratada-500mg-10ml-1344194.html?origin=search
2026-06-11 09:08:13,dipirona,30,Centro Manaus,Droga Raia,Dipirona Monoidratada Bwell 500mg 20ml,"R$ 5,99",5.99,baixo,SIM,1,https://www.drogaraia.com.br/bwell-dipirona-monoidratada-500mg-20ml-1344286.html?origin=search
2026-06-11 09:08:13,dipirona,30,Centro Manaus,Droga Raia,Dipirona Monoidratada 500mg 10 comprimidos EMS Genérico,"R$ 5,99",5.99,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-sodica-ems-gen-500mg-1x10-comprimidos.html?origin=search
2026-06-11 09:08:13,dipirona,30,Centro Manaus,Droga Raia,Dipirona Sodica,"R$ 9,99",9.99,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-sodica-ems-gen-500mg-1x10-comprimidos.html?origin=search
2026-06-11 09:08:13,dipirona,30,Centro Manaus,Droga Raia,Dipirona Monoidratada 1g 10 comprimidos Cimed Genérico,"R$ 7,99",7.99,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-genericos-1g-com-10-comprimidos.html?origin=search
2026-06-11 09:08:13,dipirona,30,Centro Manaus,Droga Raia,Dipirona Sodica,"R$ 9,99",9.99,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-genericos-1g-com-10-comprimidos.html?origin=search
2026-06-11 09:08:13,dipirona,30,Centro Manaus,Droga Raia,Dipirona Monoidratada 1g 10 Comprimidos Medley Genérico,"R$ 4,99",4.99,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-monoidratada-1g-medley-genericos-10-comprimidos.html?origin=search
2026-06-11 09:08:13,dipirona,30,Centro Manaus,Droga Raia,Dipirona Sodica,"R$ 9,99",9.99,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-monoidratada-1g-medley-genericos-10-comprimidos.html?origin=search
2026-06-11 09:08:13,dipirona,30,Centro Manaus,Droga Raia,Maxalgina Dipirona Sódica 500mg/ml Solução Gotas 20ml,"R$ 2,99",2.99,baixo,SIM,1,https://www.drogaraia.com.br/maxalgina-20ml.html?origin=search
2026-06-11 09:08:14,dipirona,30,Centro Manaus,Droga Raia,Dipirona Monoidratada 500mg 30 Comprimidos Medley Genérico,"R$ 14,99",14.99,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-sodica-500mg-medley-generico-30-comprimidos.html?origin=search
2026-06-11 09:08:14,dipirona,30,Centro Manaus,Droga Raia,Dipirona Sodica,"R$ 9,99",9.99,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-sodica-500mg-medley-generico-30-comprimidos.html?origin=search
2026-06-11 09:08:14,dipirona,30,Centro Manaus,Droga Raia,Dipirona Monoidratada 500mg 10 comprimidos Prati Donaduzzi Genérico,"R$ 25,53",25.53,medio,SIM,1,https://www.drogaraia.com.br/dipirona-monoidratada-500mg-prati-genericos-10-comprimidos.html?origin=search
2026-06-11 09:08:14,dipirona,30,Centro Manaus,Droga Raia,Dipirona Sodica,"R$ 9,99",9.99,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-monoidratada-500mg-prati-genericos-10-comprimidos.html?origin=search
2026-06-11 09:08:14,dipirona,30,Centro Manaus,Droga Raia,Dipirona Monoidratada 50mg/ml Solução Oral Sabor Framboesa 100ml Medley Genérico,"R$ 9,14",9.14,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-sodica-50-mg-medley-generico-solucao-100-ml.html?origin=search
2026-06-11 09:08:14,dipirona,30,Centro Manaus,Droga Raia,Dipirona Sodica,"R$ 9,99",9.99,baixo,SIM,1,https://www.drogaraia.com.br/dipirona-sodica-50-mg-medley-generico-solucao-100-ml.html?origin=search
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,Dipirona 500Mg,"R$
27,08",27.08,medio,SIM,1,https://www.ultrafarma.com.br/lp/dipirona/dipirona-500mg
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,Dipirona 1G,"R$ 5,99",5.99,baixo,SIM,1,https://www.ultrafarma.com.br/lp/dipirona/dipirona-1g
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,Dipirona Gotas,"R$ 5,99",5.99,baixo,SIM,1,https://www.ultrafarma.com.br/lp/dipirona/dipirona-gotas
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,Dipirona Xarope,"R$ 5,81",5.81,baixo,SIM,1,https://www.ultrafarma.com.br/lp/dipirona/dipirona-xarope
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,Dipirona + Cafeína,"R$ 5,81",5.81,baixo,SIM,1,https://www.ultrafarma.com.br/lp/dipirona/dipirona-cafeina
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,"+ 175.800 vendidos
Dipirona Monoidratada 1G 10 Comprimidos - Cimed Genérico (Novalgina)
De
R$
27,08
78% off
Por
R$ 5,99
Pix
R$ 5,81
(No Pix 3% de desconto)","R$ 5,81",5.81,baixo,SIM,1,https://www.ultrafarma.com.br/dipirona-1g-10-comprimidos-cimed-generico
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,"+ 2.000 vendidos
Atroveran Dip Dipirona Gotas 20Ml
De
R$
24,39
23% off
Por
R$ 18,80
Pix
R$ 18,24
(No Pix 3% de desconto)","R$ 18,24",18.24,baixo,SIM,1,https://www.ultrafarma.com.br/atroveran-dip-gotas-20ml
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,"+ 62.500 vendidos
Aberalgina Dipirona 500Mg/Ml Gotas 10Ml
De
R$
9,32
64% off
Por
R$ 3,32
Preço unitário na promoção
R$ 2,82
Pix
R$ 2,74
(No Pix 3% de desconto)","R$ 2,74",2.74,baixo,SIM,1,https://www.ultrafarma.com.br/dipirona-sodica-aberalgina-500mg-10ml
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,"+ 121.900 vendidos
Aberalgina Dipirona 500Mg/Ml Gotas 20Ml
De
R$
12,68
55% off
Por
R$ 5,68
Preço unitário na promoção
R$ 4,83
Pix
R$ 4,69
(No Pix 3% de desconto)","R$ 4,69",4.69,baixo,SIM,1,https://www.ultrafarma.com.br/dipirona-sodica-aberalgina-500mgml-20ml
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,"+ 254.100 vendidos
Dipirona 500Mg 10 Comprimidos - Legrand Genérico (Novalgina)
De
R$
9,55
71% off
Por
R$ 2,79
Pix
R$ 2,71
(No Pix 3% de desconto)","R$ 2,71",2.71,baixo,SIM,1,https://www.ultrafarma.com.br/dipirona-500-mg-com-10-comprimidos-legrand-generico
2026-06-11 09:08:50,dipirona,30,Centro Manaus,Ultrafarma,"+ 2.673.700 vendidos
Dipirona 500Mg 10 Comprimidos - Ems Genérico (Novalgina)
De
R$
9,55
75% off
Por
R$ 2,42
Pix
R$ 2,35
(No Pix 3% de desconto)","R$ 2,35",2.35,baixo,SIM,1,https://www.ultrafarma.com.br/dipirona-500mg-10-comprimidos-ems-generico
2026-06-11 09:08:51,dipirona,30,Centro Manaus,Ultrafarma,"+ 26.600 vendidos
Dipirona 500Mg 10 Comprimidos - Nova Química Genérico (Novalgina)
De
R$
10,29
71% off
Por
R$ 2,98
Pix
R$ 2,89
(No Pix 3% de desconto)","R$ 2,89",2.89,baixo,SIM,1,https://www.ultrafarma.com.br/dipirona-500mg-10-comprimidos-nova-quimica-generico
2026-06-11 09:08:51,dipirona,30,Centro Manaus,Ultrafarma,"+ 4.700 vendidos
Dipirona 500Mg 30 Comprimidos - Germed Genérico (Novalgina)
De
R$
24,74
61% off
Por
R$ 9,73
Pix
R$ 9,44
(No Pix 3% de desconto)","R$ 9,44",9.44,baixo,SIM,1,https://www.ultrafarma.com.br/dipirona-500-mg-com-30-comprimidos-germed-generico
2026-06-11 09:08:51,dipirona,30,Centro Manaus,Ultrafarma,"+ 73.700 vendidos
Dipirona 500Mg 30 Comprimidos - Medley Genérico (Novalgina)
De
R$
35,09
74% off
Por
R$ 8,99
Pix
R$ 8,72
(No Pix 3% de desconto)","R$ 8,72",8.72,baixo,SIM,1,https://www.ultrafarma.com.br/dipirona-500-mg-com-30-comprimidos-medley-generico
2026-06-11 09:08:51,dipirona,30,Centro Manaus,Ultrafarma,"+ 396.700 vendidos
Dipirona 500Mg/Ml Gotas 10Ml - Ems Genérico (Novalgina)
De
R$
9,14
74% off
Por
R$ 2,39
Pix
R$ 2,32
(No Pix 3% de desconto)","R$ 2,32",2.32,baixo,SIM,1,https://www.ultrafarma.com.br/dipirona-500mgml-gotas-10-ml-ems-generico
2026-06-11 09:09:20,paracetamol,30,Zumbi Manaus,Drogasil,Tylenol Sinus Paracetamol 500mg + Cloridrato de Pseudoefedrina 30mg 24 comprimidos,"R$ 27,19",27.19,medio,SIM,1,https://www.drogasil.com.br/tylenol-sinus-24-comprimidos.html?origin=search
2026-06-11 09:09:20,paracetamol,30,Zumbi Manaus,Drogasil,Tylenol Sinus Paracetamol 500mg + Cloridrato de Pseudoefedrina 30mg 36 comprimidos,"R$ 15,90",15.9,baixo,SIM,1,https://www.drogasil.com.br/tylenol-sinus-36-comprimidos.html?origin=search
2026-06-11 09:09:21,paracetamol,30,Zumbi Manaus,Drogasil,Doril Enxaqueca Ácido Acetilsalicílico 250mg + Paracetamol 250mg + Cafeína 65mg 8 comprimidos,"R$ 15,90",15.9,baixo,SIM,1,https://www.drogasil.com.br/doril-enxaqueca-8-comprimidos.html?origin=search
2026-06-11 09:09:21,paracetamol,30,Zumbi Manaus,Drogasil,Tylenol Paracetamol Bebê 100mg/ml Suspensão Oral Sabor Frutas 15ml,"R$ 42,95",42.95,medio,NÃO,0,https://www.drogasil.com.br/tylenol-bebe-gotas-15-ml.html?origin=search
2026-06-11 09:09:21,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol bwell 750mg 20 Comprimidos,"R$ 27,09",27.09,medio,SIM,1,https://www.drogasil.com.br/bwell-paracetamol-750mg-20-s.html?origin=search
2026-06-11 09:09:21,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol Criança bwell 32mg/ml Frutas Suspensão Oral 60ml,"R$ 31,29",31.29,medio,NÃO,0,https://www.drogasil.com.br/bwell-paracetamol-crianca-32mg-60ml.html?origin=search
2026-06-11 09:09:21,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol Bebê bwell 100mg/ml Sabor Frutas 15ml,"R$ 14,39",14.39,baixo,SIM,1,https://www.drogasil.com.br/bwell-bebe-100mg-15ml.html?origin=search
2026-06-11 09:09:21,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol bwell 500mg + Cafeina 65mg 10 Comprimidos,"R$ 5,99",5.99,baixo,SIM,1,https://www.drogasil.com.br/bwell-paracetamol-cafeina-500-65mg-10-s.html?origin=search
2026-06-11 09:09:22,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol 500mg 10 comprimidos Prati Donaduzzi Genérico,"R$ 23,49",23.49,medio,SIM,1,https://www.drogasil.com.br/paracetamol-500mg-com-10-comprimidos-prati-donaduzzi-genrico.html?origin=search
2026-06-11 09:09:22,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol,Preço não encontrado,,indefinido,NÃO,1,https://www.drogasil.com.br/paracetamol-500mg-com-10-comprimidos-prati-donaduzzi-genrico.html?origin=search
2026-06-11 09:09:22,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol 750mg 20 comprimidos EMS Genérico,"R$ 16,73",16.73,baixo,SIM,1,https://www.drogasil.com.br/paracetamol-750-mg-ems-genericos-20-comprimidos.html?origin=search
2026-06-11 09:09:22,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol,Preço não encontrado,,indefinido,NÃO,1,https://www.drogasil.com.br/paracetamol-750-mg-ems-genericos-20-comprimidos.html?origin=search
2026-06-11 09:09:22,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol 750mg 20 comprimidos Prati Donaduzzi Genérico,"R$ 8,99",8.99,baixo,SIM,1,https://www.drogasil.com.br/paracetamol-750mg-prati-generico-20-comprimidos.html?origin=search
2026-06-11 09:09:22,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol,Preço não encontrado,,indefinido,NÃO,1,https://www.drogasil.com.br/paracetamol-750mg-prati-generico-20-comprimidos.html?origin=search
2026-06-11 09:09:22,paracetamol,30,Zumbi Manaus,Drogasil,Paracetamol 200mg/ml Solução Oral 15ml EMS Genérico,"R$ 9,99",9.99,baixo,SIM,1,https://www.drogasil.com.br/paracetamol-200-mg-ems-generico-gotas-15ml.html?origin=search
2026-06-11 09:09:52,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol bwell 750mg 20 Comprimidos,"R$ 27,09",27.09,medio,SIM,1,https://www.drogaraia.com.br/bwell-paracetamol-750mg-20-s.html?origin=search
2026-06-11 09:09:52,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol Criança bwell 32mg/ml Frutas Suspensão Oral 60ml,"R$ 31,29",31.29,medio,NÃO,0,https://www.drogaraia.com.br/bwell-paracetamol-crianca-32mg-60ml.html?origin=search
2026-06-11 09:09:52,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol Bebê bwell 100mg/ml Sabor Frutas 15ml,"R$ 14,39",14.39,baixo,SIM,1,https://www.drogaraia.com.br/bwell-bebe-100mg-15ml.html?origin=search
2026-06-11 09:09:52,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol bwell 500mg + Cafeina 65mg 10 Comprimidos,"R$ 9,99",9.99,baixo,SIM,1,https://www.drogaraia.com.br/bwell-paracetamol-cafeina-500-65mg-10-s.html?origin=search
2026-06-11 09:09:52,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol 750mg 20 comprimidos EMS Genérico,"R$ 9,99",9.99,baixo,SIM,1,https://www.drogaraia.com.br/paracetamol-750-mg-ems-genericos-20-comprimidos.html?origin=search
2026-06-11 09:09:52,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol,Preço não encontrado,,indefinido,NÃO,1,https://www.drogaraia.com.br/paracetamol-750-mg-ems-genericos-20-comprimidos.html?origin=search
2026-06-11 09:09:52,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol 500mg 10 comprimidos Prati Donaduzzi Genérico,"R$ 11,30",11.3,baixo,SIM,1,https://www.drogaraia.com.br/paracetamol-500mg-com-10-comprimidos-prati-donaduzzi-genrico.html?origin=search
2026-06-11 09:09:52,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol,Preço não encontrado,,indefinido,NÃO,1,https://www.drogaraia.com.br/paracetamol-500mg-com-10-comprimidos-prati-donaduzzi-genrico.html?origin=search
2026-06-11 09:09:52,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol 200mg/ml Solução Oral 15ml EMS Genérico,"R$ 16,73",16.73,baixo,SIM,1,https://www.drogaraia.com.br/paracetamol-200-mg-ems-generico-gotas-15ml.html?origin=search
2026-06-11 09:09:53,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol,Preço não encontrado,,indefinido,NÃO,1,https://www.drogaraia.com.br/paracetamol-200-mg-ems-generico-gotas-15ml.html?origin=search
2026-06-11 09:09:53,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol 750mg 20 comprimidos Prati Donaduzzi Genérico,"R$ 9,99",9.99,baixo,SIM,1,https://www.drogaraia.com.br/paracetamol-750mg-prati-generico-20-comprimidos.html?origin=search
2026-06-11 09:09:53,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol,Preço não encontrado,,indefinido,NÃO,1,https://www.drogaraia.com.br/paracetamol-750mg-prati-generico-20-comprimidos.html?origin=search
2026-06-11 09:09:53,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol 750mg 20 comprimidos União Química Genérico,"R$ 25,74",25.74,medio,SIM,1,https://www.drogaraia.com.br/paracetamol-750mg-uniao-quimica-com-20-comprimidos.html?origin=search
2026-06-11 09:09:53,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol,Preço não encontrado,,indefinido,NÃO,1,https://www.drogaraia.com.br/paracetamol-750mg-uniao-quimica-com-20-comprimidos.html?origin=search
2026-06-11 09:09:53,paracetamol,30,Zumbi Manaus,Droga Raia,Paracetamol Bebê 100mg/ml Suspensão Oral Sabor Cereja 15ml EMS Genérico,"R$ 8,99",8.99,baixo,SIM,1,https://www.drogaraia.com.br/paracetamol-bebe-100-mg-ems-generico-gotas-15ml.html?origin=search
2026-06-11 09:10:10,paracetamol,30,Zumbi Manaus,Ultrafarma,Paracetamol 500Mg,"R$
22,98",22.98,medio,SIM,1,https://www.ultrafarma.com.br/lp/paracetamol/paracetamol-500mg
2026-06-11 09:10:10,paracetamol,30,Zumbi Manaus,Ultrafarma,Paracetamol 750Mg,"R$
22,98",22.98,medio,SIM,1,https://www.ultrafarma.com.br/lp/paracetamol/paracetamol-750mg
2026-06-11 09:10:10,paracetamol,30,Zumbi Manaus,Ultrafarma,Paracetamol Gotas,"R$ 18,36",18.36,baixo,SIM,1,https://www.ultrafarma.com.br/lp/paracetamol/paracetamol-gotas
2026-06-11 09:10:10,paracetamol,30,Zumbi Manaus,Ultrafarma,Paracetamol Sachê,"R$ 18,36",18.36,baixo,SIM,1,https://www.ultrafarma.com.br/lp/paracetamol/paracetamol-sache
2026-06-11 09:10:10,paracetamol,30,Zumbi Manaus,Ultrafarma,Paracetamol + Cafeína,"R$ 17,81",17.81,baixo,SIM,1,https://www.ultrafarma.com.br/lp/paracetamol/paracetamol-cafeina
2026-06-11 09:10:10,paracetamol,30,Zumbi Manaus,Ultrafarma,Paracetamol + Pseudo,"R$ 17,81",17.81,baixo,SIM,1,https://www.ultrafarma.com.br/lp/paracetamol/paracetamol-pseudo
2026-06-11 09:10:11,paracetamol,30,Zumbi Manaus,Ultrafarma,"+ 2.500 vendidos
Dorsanol Paracetamol 200Mg/Ml Gotas Sabor Tutti-Frutti 15Ml
De
R$
14,25
70% off
Por
R$ 4,23
Pix
R$ 4,10
(No Pix 3% de desconto)","R$ 4,10",4.1,baixo,SIM,1,https://www.ultrafarma.com.br/paracetamol-dorsanol-sabor-tutti-frutti-gotas-15ml
2026-06-11 09:10:11,paracetamol,30,Zumbi Manaus,Ultrafarma,"+ 900 vendidos
Dorsanol Paracetamol 500Mg 20 Comprimidos
De
R$
22,16
74% off
Por
R$ 5,82
Pix
R$ 5,65
(No Pix 3% de desconto)","R$ 5,65",5.65,baixo,SIM,1,https://www.ultrafarma.com.br/paracetamol-dorsanol-500mg-20-comprimidos
2026-06-11 09:10:11,paracetamol,30,Zumbi Manaus,Ultrafarma,"+ 1.500 vendidos
Dorsanol Paracetamol 750Mg 20 Comprimidos
De
R$
27,25
68% off
Por
R$ 8,70
Pix
R$ 8,44
(No Pix 3% de desconto)","R$ 8,44",8.44,baixo,SIM,1,https://www.ultrafarma.com.br/paracetamol-dorsanol-750mg-20-comprimidos
2026-06-11 09:10:11,paracetamol,30,Zumbi Manaus,Ultrafarma,"+ 9.400 vendidos
Tyflen Paracetamol 500Mg 10 Comprimidos
De
R$
8,50
63% off
Por
R$ 3,18
Pix
R$ 3,08
(No Pix 3% de desconto)","R$ 3,08",3.08,baixo,SIM,1,https://www.ultrafarma.com.br/paracetamol-tyflen-500mg-10-comprimidos
2026-06-11 09:10:11,paracetamol,30,Zumbi Manaus,Ultrafarma,"+ 6.600 vendidos
Tyflen Paracetamol 750Mg 20 Comprimidos
De
R$
20,28
80% off
Por
R$ 3,99
Pix
R$ 3,87
(No Pix 3% de desconto)","R$ 3,87",3.87,baixo,SIM,1,https://www.ultrafarma.com.br/paracetamol-tyflen-750mg-20-comprimidos
2026-06-11 09:10:11,paracetamol,30,Zumbi Manaus,Ultrafarma,"+ 2.100 vendidos
Tyflen Paracetamol Criança 32Mg/Ml Gotas 60Ml
De
R$
23,30
57% off
Por
R$ 9,99
Pix
R$ 9,69
(No Pix 3% de desconto)","R$ 9,69",9.69,baixo,SIM,1,https://www.ultrafarma.com.br/paracetamol-tyflen-crianca-gotas-60-ml
2026-06-11 09:10:11,paracetamol,30,Zumbi Manaus,Ultrafarma,"+ 48.900 vendidos
Paracetamol 200Mg/Ml Gotas 15Ml - Greenpharma Genérico (Tylenol)
De
R$
11,21
73% off
Por
R$ 3,00
Pix
R$ 2,91
(No Pix 3% de desconto)","R$ 2,91",2.91,baixo,SIM,1,https://www.ultrafarma.com.br/paracetamol-200mgml-gotas-15ml-greenpharma-generico
2026-06-11 09:10:11,paracetamol,30,Zumbi Manaus,Ultrafarma,"+ 41.100 vendidos
Paracetamol 200Mg/Ml Gotas 15Ml - Ems Genérico (Tylenol)
De
R$
11,93
64% off
Por
R$ 4,26
Pix
R$ 4,13
(No Pix 3% de desconto)","R$ 4,13",4.13,baixo,SIM,1,https://www.ultrafarma.com.br/paracetamol-200mgml-gotas-15ml-ems-generico
2026-06-11 09:10:11,paracetamol,30,Zumbi Manaus,Ultrafarma,"+ 7.100 vendidos
Paracetamol 200Mg/Ml Gotas 15Ml - Medley Genérico (Tylenol)
De
R$
18,26
65% off
Por
R$ 6,30
Pix
R$ 6,11
(No Pix 3% de desconto)","R$ 6,11",6.11,baixo,SIM,1,https://www.ultrafarma.com.br/paracetamol-200mgml-gotas-com-15-ml-medley-generico
2026-06-11 09:10:33,ibuprofeno,40,Jorge Teixeira Manaus,Drogasil,Ibuprofeno 400mg 10 cápsulas Medley Genérico,"R$ 8,62",8.62,baixo,SIM,1,https://www.drogasil.com.br/ibuprofeno-400mg-10-capsulas-liquidas.html?origin=search
2026-06-11 09:10:33,ibuprofeno,40,Jorge Teixeira Manaus,Drogasil,Ibuprofeno,Preço não encontrado,,indefinido,NÃO,1,https://www.drogasil.com.br/ibuprofeno-400mg-10-capsulas-liquidas.html?origin=search
2026-06-11 09:10:33,ibuprofeno,40,Jorge Teixeira Manaus,Drogasil,Ibuprofeno 100mg/ml Suspensão Oral Sabor Frutas 20ml Medley Genérico,"R$ 9,92",9.92,baixo,SIM,1,https://www.drogasil.com.br/ibuprofeno-gotas-100mg-medley-genericos-20ml.html?origin=search
2026-06-11 09:10:33,ibuprofeno,40,Jorge Teixeira Manaus,Drogasil,Ibuprofeno,Preço não encontrado,,indefinido,NÃO,1,https://www.drogasil.com.br/ibuprofeno-gotas-100mg-medley-genericos-20ml.html?origin=search
2026-06-11 09:10:33,ibuprofeno,40,Jorge Teixeira Manaus,Drogasil,Buscofem Ibuprofeno 400mg 20 cápsulas,"R$ 42,99",42.99,medio,NÃO,0,https://www.drogasil.com.br/buscofem-400mg-com-20-capsulas-gel-mole.html?origin=search
2026-06-11 09:10:34,ibuprofeno,40,Jorge Teixeira Manaus,Drogasil,Advil 12h Ibuprofeno 600mg 6 comprimidos,"R$ 22,67",22.67,medio,SIM,1,https://www.drogasil.com.br/advil-12-horas-600mg-6-comprimidos-revestidos-de-liberacao-prolongada.html?origin=search
2026-06-11 09:10:34,ibuprofeno,40,Jorge Teixeira Manaus,Drogasil,Ibuprofeno 600mg 20 comprimidos Farmaco Prati Genérico,"R$ 13,99",13.99,baixo,SIM,1,https://www.drogasil.com.br/ibuprofeno-600mg-farmaco-generico-com-20-comprimidos-revestidos.html?origin=search
