data_hora,medicamento,localizacao,farmacia,titulo,preco,preco_numero,categoria_preco,link,relevante,preco_maximo,alerta
2026-06-08 10:20:08,loratadina,centro manaus,drogasil,loratamed loratadina 10mg 12 comprimidos,Preço não encontrado,,indefinido,https://www.drogasil.com.br/loratamed-10mg-12-comprimidos.html?origin=search,0,,
2026-06-08 10:20:08,loratadina,centro manaus,drogasil,loratamed loratadina 1mg/ml xarope 100ml,Preço não encontrado,,indefinido,https://www.drogasil.com.br/loratamed-1mg-xarope-100ml.html?origin=search,0,,
2026-06-08 10:20:47,loratadina,adrianópolis manaus,drogasil,loratadina 10mg 12 comprimidos cimed genérico,"R$ 8,99",8.99,baixo,https://www.drogasil.com.br/loratadina-10mg-12-comprimidos.html?origin=search,1,,
2026-06-08 10:20:47,loratadina,adrianópolis manaus,drogasil,loratadina,Preço não encontrado,,indefinido,https://www.drogasil.com.br/loratadina-10mg-12-comprimidos.html?origin=search,0,,
2026-06-08 10:20:47,loratadina,adrianópolis manaus,drogasil,loratadina 10mg 12 comprimidos neo química genérico,"R$ 8,99",8.99,baixo,https://www.drogasil.com.br/loratadina-10mg-neo-quimica-generico-com-12-comprimidos.html?origin=search,1,,
2026-06-08 10:20:47,loratadina,adrianópolis manaus,drogasil,loratadina,Preço não encontrado,,indefinido,https://www.drogasil.com.br/loratadina-10mg-neo-quimica-generico-com-12-comprimidos.html?origin=search,0,,
2026-06-08 10:20:47,loratadina,adrianópolis manaus,drogasil,loratamed loratadina 10mg 12 comprimidos,"R$ 5,25",5.25,baixo,https://www.drogasil.com.br/loratamed-10mg-12-comprimidos.html?origin=search,1,,
2026-06-08 10:20:47,loratadina,adrianópolis manaus,drogasil,loratamed loratadina 1mg/ml xarope 100ml,"R$ 22,59",22.59,medio,https://www.drogasil.com.br/loratamed-1mg-xarope-100ml.html?origin=search,0,,
2026-06-08 10:21:21,loratadina,cidade nova manaus,drogasil,loratamed loratadina 1mg/ml xarope 100ml,"R$ 22,59",22.59,medio,https://www.drogasil.com.br/loratamed-1mg-xarope-100ml.html?origin=search,0,,
2026-06-08 10:21:59,loratadina,alvorada manaus,drogasil,loratadina 10mg 12 comprimidos cimed genérico,"R$ 8,99",8.99,baixo,https://www.drogasil.com.br/loratadina-10mg-12-comprimidos.html?origin=search,1,,
2026-06-08 10:21:59,loratadina,alvorada manaus,drogasil,loratadina,Preço não encontrado,,indefinido,https://www.drogasil.com.br/loratadina-10mg-12-comprimidos.html?origin=search,0,,
